iter	Logloss
1512	0.4401221067
1513	0.4401045222
1514	0.4400824242
1515	0.4400646976
1516	0.440043112
1517	0.4400275112
1518	0.4399977986
1519	0.439972347
1520	0.4399529588
1521	0.4399255183
1522	0.439913322
1523	0.439901187
1524	0.4398808023
1525	0.439858392
1526	0.4398403861
1527	0.4398186361
1528	0.4398079772
1529	0.4397889689
1530	0.4397710024
1531	0.4397525749
1532	0.4397242951
1533	0.4396990006
1534	0.4396767758
1535	0.4396555817
1536	0.4396404655
1537	0.4396241073
1538	0.439596397
1539	0.4395779578
1540	0.439557288
1541	0.4395418257
1542	0.4395217184
1543	0.4394976222
1544	0.439473409
1545	0.4394478816
1546	0.4394293524
1547	0.439410584
1548	0.4393885175
1549	0.4393771175
1550	0.4393511232
1551	0.4393242064
1552	0.4393059096
1553	0.4392815128
1554	0.4392680905
1555	0.4392459175
1556	0.439221921
1557	0.4392052368
1558	0.4391914759
1559	0.4391779597
1560	0.4391543308
1561	0.4391374882
1562	0.4391270842
1563	0.4391059078
1564	0.4390858676
1565	0.4390733236
1566	0.439049579
1567	0.4390328044
1568	0.4390219905
1569	0.4390003585
1570	0.4389855986
1571	0.4389642625
1572	0.4389397489
1573	0.4389220058
1574	0.438909096
1575	0.4388944633
1576	0.4388683734
1577	0.4388512551
1578	0.4388301252
1579	0.4387964075
1580	0.4387744416
1581	0.4387592863
1582	0.438742943
1583	0.4387256305
1584	0.4387073617
1585	0.4386857706
1586	0.438669151
1587	0.4386431021
1588	0.438630539
1589	0.4386085603
1590	0.438591942
1591	0.4385790951
1592	0.4385654085
1593	0.4385472182
1594	0.4385310066
1595	0.4385174216
1596	0.4384921127
1597	0.4384757389
1598	0.4384606438
1599	0.4384387809
1600	0.4384165592
1601	0.4384019043
1602	0.4383809219
1603	0.4383679794
1604	0.4383502544
1605	0.4383374743
1606	0.4383228067
1607	0.4382930653
1608	0.4382728476
1609	0.4382526433
1610	0.4382348233
1611	0.4382107412
1612	0.4381913909
1613	0.4381794067
1614	0.438154182
1615	0.4381462926
1616	0.4381285731
1617	0.4381094459
1618	0.4380881034
1619	0.4380378432
1620	0.4380135255
1621	0.4379934505
1622	0.4379785701
1623	0.4379616377
1624	0.4379484288
1625	0.4379280384
1626	0.4378976885
1627	0.437883866
1628	0.4378698405
1629	0.4378486801
1630	0.437826441
1631	0.4377968177
1632	0.4377519262
1633	0.4377240665
1634	0.437702736
1635	0.437683273
1636	0.4376748066
1637	0.4376483368
1638	0.4376343824
1639	0.4376151902
1640	0.4375886326
1641	0.4375708864
1642	0.4375575871
1643	0.4375478987
1644	0.4375336498
1645	0.4375105265
1646	0.4374958941
1647	0.4374845839
1648	0.437459231
1649	0.4374306947
1650	0.4374039128
1651	0.4373807343
1652	0.4373591357
1653	0.4373446604
1654	0.4373186249
1655	0.4372968481
1656	0.4372833523
1657	0.4372624262
1658	0.4372516367
1659	0.437219939
1660	0.437199348
1661	0.4371829351
1662	0.4371646041
1663	0.4371348749
1664	0.4371108469
1665	0.4370894041
1666	0.4370748984
1667	0.437059046
1668	0.4370335514
1669	0.4370141985
1670	0.4369900981
1671	0.4369683533
1672	0.4369497071
1673	0.4369280814
1674	0.4369089677
1675	0.4368886976
1676	0.4368708706
1677	0.4368529245
1678	0.4368232088
1679	0.4367983461
1680	0.4367764693
1681	0.436754025
1682	0.4367420631
1683	0.4367208037
1684	0.4366990776
1685	0.4366784943
1686	0.4366642646
1687	0.4366457115
1688	0.4366278063
1689	0.4366057317
1690	0.4365916592
1691	0.4365730291
1692	0.4365487491
1693	0.4365229595
1694	0.4365056251
1695	0.4364791764
1696	0.4364443695
1697	0.4364193956
1698	0.4363987802
1699	0.4363811094
1700	0.4363639963
1701	0.436341331
1702	0.4363231039
1703	0.4362985575
1704	0.4362858748
1705	0.4362620214
1706	0.4362361915
1707	0.4362213531
1708	0.4361943211
1709	0.4361767631
1710	0.4361366134
1711	0.4361086143
1712	0.4360896728
1713	0.4360645788
1714	0.4360469208
1715	0.4360272284
1716	0.4360096929
1717	0.4359901854
1718	0.435975694
1719	0.4359613586
1720	0.4359389099
1721	0.4359261821
1722	0.4359003811
1723	0.4358783373
1724	0.4358396282
1725	0.4358188248
1726	0.4357959498
1727	0.4357762181
1728	0.4357538613
1729	0.4357400356
1730	0.4357213144
1731	0.4357026536
1732	0.4356701863
1733	0.435653555
1734	0.4356375043
1735	0.4356137988
1736	0.4355909905
1737	0.4355800559
1738	0.4355546265
1739	0.4355321822
1740	0.4355137098
1741	0.4354918462
1742	0.4354739257
1743	0.4354573323
1744	0.4354443647
1745	0.4354221062
1746	0.4354111135
1747	0.4353850026
1748	0.4353622324
1749	0.4353332451
1750	0.4353130233
1751	0.43529685
1752	0.4352748131
1753	0.4352615104
1754	0.4352449268
1755	0.4352206205
1756	0.4352012522
1757	0.4351778988
1758	0.4351565874
1759	0.435140298
1760	0.4351226086
1761	0.4351088785
1762	0.4350833787
1763	0.4350633794
1764	0.4350485914
1765	0.4350242396
1766	0.4350065865
1767	0.434985955
1768	0.4349700888
1769	0.4349425074
1770	0.4349239204
1771	0.4348969562
1772	0.4348868797
1773	0.4348769792
1774	0.4348556093
1775	0.4348320699
1776	0.4348183589
1777	0.4348059395
1778	0.434792881
1779	0.4347687118
1780	0.4347545843
1781	0.4347326578
1782	0.4347009041
1783	0.4346773235
1784	0.4346477085
1785	0.4346271606
1786	0.434605664
1787	0.4345896061
1788	0.434560309
1789	0.4345439114
1790	0.4345152443
1791	0.434493875
1792	0.4344711877
1793	0.4344547326
1794	0.4344305978
1795	0.4344162299
1796	0.4343902855
1797	0.4343658755
1798	0.4343463869
1799	0.4343352113
1800	0.4343226265
1801	0.4343124579
1802	0.4342995552
1803	0.4342861064
1804	0.4342672102
1805	0.4342429123
1806	0.4342228242
1807	0.4342047087
1808	0.4341829095
1809	0.4341670783
1810	0.4341508769
1811	0.4341288688
1812	0.4341174178
1813	0.4340925826
1814	0.4340808032
1815	0.4340505786
1816	0.4340262009
1817	0.4340050786
1818	0.4339903562
1819	0.4339757387
1820	0.4339671556
1821	0.4339429067
1822	0.4339260372
1823	0.4339044572
1824	0.43389519
1825	0.4338797145
1826	0.4338526633
1827	0.4338371819
1828	0.4338219043
1829	0.4338018633
1830	0.4337783919
1831	0.4337666585
1832	0.4337431862
1833	0.433728282
1834	0.4337017404
1835	0.4336764548
1836	0.4336574047
1837	0.4336361853
1838	0.4336229715
1839	0.4336029349
1840	0.4335900519
1841	0.4335684223
1842	0.4335517698
1843	0.4335444322
1844	0.4335281585
1845	0.4335041242
1846	0.4334914864
1847	0.4334733088
1848	0.4334518954
1849	0.4334279153
1850	0.4334154597
1851	0.4334058639
1852	0.4333860405
1853	0.4333721467
1854	0.4333534765
1855	0.4333315649
1856	0.4333100892
1857	0.4332918631
1858	0.4332746391
1859	0.4332490881
1860	0.4332322479
1861	0.4332153591
1862	0.4331918076
1863	0.4331692357
1864	0.4331522787
1865	0.4331362839
1866	0.4331152664
1867	0.4330960922
1868	0.4330728733
1869	0.4330586662
1870	0.4330398624
1871	0.4330301421
1872	0.4330137536
1873	0.432998433
1874	0.4329869468
1875	0.4329757429
1876	0.4329616027
1877	0.4329461131
1878	0.4329276093
1879	0.4329014376
1880	0.4328869626
1881	0.4328559613
1882	0.4328378951
1883	0.4328129808
1884	0.432795944
1885	0.4327822304
1886	0.432762808
1887	0.4327519762
1888	0.4327334313
1889	0.4327143835
1890	0.4326933327
1891	0.4326774892
1892	0.4326649507
1893	0.4326396192
1894	0.4326246624
1895	0.4326054331
1896	0.4325843359
1897	0.4325664318
1898	0.4325554237
1899	0.432534477
1900	0.4325176871
1901	0.4324959392
1902	0.4324745845
1903	0.4324555568
1904	0.4324376366
1905	0.4324238516
1906	0.4323995674
1907	0.4323797967
1908	0.43236834
1909	0.4323479489
1910	0.432332685
1911	0.4323102439
1912	0.432290004
1913	0.4322732486
1914	0.4322526324
1915	0.4322388158
1916	0.4322139041
1917	0.4321963699
1918	0.4321794641
1919	0.4321611904
1920	0.4321443321
1921	0.4321277119
1922	0.4321032984
1923	0.4320788597
1924	0.4320610693
1925	0.4320486235
1926	0.4320318029
1927	0.4320202029
1928	0.4320059882
1929	0.4319766827
1930	0.4319530204
1931	0.4319437022
1932	0.431925084
1933	0.4319101793
1934	0.4318934588
1935	0.431879729
1936	0.4318627428
1937	0.4318465692
1938	0.4318265617
1939	0.4317996629
1940	0.4317822373
1941	0.4317689558
1942	0.4317514091
1943	0.4317356746
1944	0.4317156426
1945	0.4317008936
1946	0.4316895029
1947	0.4316721074
1948	0.4316494881
1949	0.4316246995
1950	0.431609003
1951	0.4315940628
1952	0.4315772735
1953	0.4315539591
1954	0.4315394008
1955	0.4315227518
1956	0.4315131753
1957	0.4314910872
1958	0.4314671037
1959	0.4314577502
1960	0.4314438042
1961	0.431434451
1962	0.4314253326
1963	0.4314099449
1964	0.4313922819
1965	0.4313794916
1966	0.4313546151
1967	0.4313422458
1968	0.4313233414
1969	0.4313108099
1970	0.4312959518
1971	0.4312830294
1972	0.4312666337
1973	0.4312445266
1974	0.431221399
1975	0.4312010459
1976	0.4311843193
1977	0.4311662677
1978	0.4311412224
1979	0.4311259832
1980	0.4311069608
1981	0.431082481
1982	0.431067952
1983	0.43105145
1984	0.4310345703
1985	0.4310233848
1986	0.4310048667
1987	0.4309884609
1988	0.4309527191
1989	0.4309349535
1990	0.4309198423
1991	0.430897349
1992	0.4308800262
1993	0.4308614787
1994	0.430844815
1995	0.4308307954
1996	0.4308058336
1997	0.4307857892
1998	0.4307533197
1999	0.4307379716
2000	0.4307275216
2001	0.4307100836
2002	0.4306914691
2003	0.4306762376
2004	0.4306642585
2005	0.430641894
2006	0.4306143148
2007	0.4305976084
2008	0.4305814038
2009	0.430556802
2010	0.4305400108
2011	0.4305198653
2012	0.4304946193
2013	0.4304797094
2014	0.4304639302
2015	0.4304397717
2016	0.4304247881
2017	0.4304085547
2018	0.4303899373
2019	0.4303658779
2020	0.4303494276
2021	0.4303311995
2022	0.4303200616
2023	0.4303060818
2024	0.4302862422
2025	0.4302538553
2026	0.4302316573
2027	0.430210887
2028	0.4301916344
2029	0.4301694452
2030	0.4301567576
2031	0.4301443139
2032	0.4301343912
2033	0.4301105398
2034	0.4300895482
2035	0.4300705081
2036	0.4300491262
2037	0.4300367465
2038	0.4300164041
2039	0.4300060799
2040	0.4299956913
2041	0.4299817321
2042	0.4299691349
2043	0.4299496792
2044	0.4299209295
2045	0.4298982578
2046	0.4298834922
2047	0.4298684664
2048	0.4298524406
2049	0.4298366042
2050	0.4298158678
2051	0.4297936
2052	0.4297776173
2053	0.4297625395
2054	0.4297466126
2055	0.4297349772
2056	0.4297064204
2057	0.4296882841
2058	0.429672469
2059	0.4296556351
2060	0.429643035
2061	0.4296239767
2062	0.4296070993
2063	0.4295951931
2064	0.4295806105
2065	0.4295648759
2066	0.4295467215
2067	0.429517385
2068	0.4295040019
2069	0.4294832395
2070	0.4294707317
2071	0.4294535809
2072	0.4294396096
2073	0.4294204009
2074	0.4294026495
2075	0.429385053
2076	0.4293773304
2077	0.4293619809
2078	0.4293482632
2079	0.4293357966
2080	0.4293208768
2081	0.4293037734
2082	0.4292927203
2083	0.429272555
2084	0.429262443
2085	0.4292467097
2086	0.4292346846
2087	0.4292239769
2088	0.4292067519
2089	0.429191934
2090	0.4291784779
2091	0.4291490962
2092	0.4291329626
2093	0.4291140158
2094	0.4291036871
2095	0.4290836324
2096	0.4290691589
2097	0.429050331
2098	0.4290358528
2099	0.4290133341
2100	0.4289879622
2101	0.4289652179
2102	0.428956688
2103	0.4289458574
2104	0.4289264999
2105	0.4289043743
2106	0.428877642
2107	0.4288594223
2108	0.4288389639
2109	0.4288166983
2110	0.4288083883
2111	0.4287908468
2112	0.4287700575
2113	0.428757434
2114	0.4287420064
2115	0.4287194135
2116	0.4287055188
2117	0.4286892578
2118	0.4286732304
2119	0.4286589277
2120	0.4286275181
2121	0.428612639
2122	0.4285861965
2123	0.4285735237
2124	0.4285573513
2125	0.4285411259
2126	0.4285284714
2127	0.4285145997
2128	0.4284939455
2129	0.4284684052
2130	0.4284529186
2131	0.4284312162
2132	0.4284133005
2133	0.4283915435
2134	0.4283732219
2135	0.4283498874
2136	0.4283280167
2137	0.4283157727
2138	0.4282946081
2139	0.4282811385
2140	0.4282669959
2141	0.4282547611
2142	0.4282300192
2143	0.4282116718
2144	0.4281932623
2145	0.4281806684
2146	0.4281630071
2147	0.4281431007
2148	0.4281282537
2149	0.428107946
2150	0.4280973508
2151	0.4280797712
2152	0.428069208
2153	0.428048045
2154	0.4280272694
2155	0.4280111737
2156	0.4279952288
2157	0.4279711827
2158	0.4279564509
2159	0.427931709
2160	0.4279156031
2161	0.4279009384
2162	0.4278851522
2163	0.4278714433
2164	0.4278572426
2165	0.4278436373
2166	0.4278347123
2167	0.4278130205
2168	0.4278030504
2169	0.4277928847
2170	0.4277789415
2171	0.4277658048
2172	0.4277531363
2173	0.427735875
2174	0.4277128308
2175	0.4276922128
2176	0.4276751644
2177	0.4276504373
2178	0.4276313678
2179	0.4276092664
2180	0.427585683
2181	0.4275713153
2182	0.4275532188
2183	0.4275352966
2184	0.4275166657
2185	0.4274939074
2186	0.4274676756
2187	0.4274445858
2188	0.4274272925
2189	0.4274144487
2190	0.4274024153
2191	0.4273879434
2192	0.4273734345
2193	0.427354208
2194	0.4273399163
2195	0.4273221142
2196	0.4273081996
2197	0.4272965126
2198	0.4272830856
2199	0.4272475421
2200	0.4272319139
2201	0.4272192886
2202	0.4272031427
2203	0.4271857397
2204	0.4271660233
2205	0.4271494296
2206	0.4271395451
2207	0.4271288533
2208	0.4271082895
2209	0.4270829062
2210	0.4270552196
2211	0.4270415764
2212	0.4270289586
2213	0.4270113047
2214	0.4269965104
2215	0.4269755302
2216	0.4269596131
2217	0.4269446981
2218	0.4269326325
2219	0.4269195747
2220	0.4269088597
2221	0.4268951096
2222	0.4268784159
2223	0.4268634542
2224	0.4268416086
2225	0.4268259845
2226	0.4268055608
2227	0.4267872721
2228	0.4267720262
2229	0.426756118
2230	0.4267403821
2231	0.4267116584
2232	0.4267012052
2233	0.4266904795
2234	0.4266583832
2235	0.4266324998
2236	0.426619043
2237	0.4266039474
2238	0.4265775725
2239	0.4265592198
2240	0.4265487268
2241	0.4265360563
2242	0.4265195894
2243	0.4265031286
2244	0.4264819216
2245	0.4264683324
2246	0.4264499536
2247	0.4264304748
2248	0.4264215951
2249	0.4264054438
2250	0.4263918537
2251	0.4263725835
2252	0.4263570587
2253	0.4263393613
2254	0.4263299407
2255	0.4263227968
2256	0.4263022636
2257	0.4262947062
2258	0.4262761637
2259	0.4262596459
2260	0.4262434781
2261	0.4262235135
2262	0.4262073753
2263	0.4261897908
2264	0.4261740077
2265	0.4261540489
2266	0.4261386032
2267	0.4261119776
2268	0.4260929918
2269	0.4260829429
2270	0.4260677125
2271	0.4260560332
2272	0.4260419163
2273	0.4260256787
2274	0.4260131951
2275	0.4259954767
2276	0.4259819243
2277	0.4259647919
2278	0.4259423653
2279	0.4259214999
2280	0.425912709
2281	0.4258929985
2282	0.4258752798
2283	0.4258616542
2284	0.4258329361
2285	0.425818713
2286	0.4257988609
2287	0.425782865
2288	0.4257684414
2289	0.425744862
2290	0.4257301839
2291	0.425713962
2292	0.4257009428
2293	0.4256828005
2294	0.4256723431
2295	0.4256602543
2296	0.4256383899
2297	0.4256280213
2298	0.425613632
2299	0.4256014362
2300	0.4255865729
2301	0.425565127
2302	0.4255535634
2303	0.4255388601
2304	0.4255215144
2305	0.4255089451
2306	0.4254953918
2307	0.425478183
2308	0.4254560826
2309	0.4254430764
2310	0.4254285091
2311	0.4254016526
2312	0.4253854658
2313	0.4253678184
2314	0.4253502319
2315	0.4253358432
2316	0.42532929
2317	0.4253159741
2318	0.4253037474
2319	0.4252821623
2320	0.4252646512
2321	0.4252520026
2322	0.4252352288
2323	0.4252211699
2324	0.4252117399
2325	0.4251931159
2326	0.4251759548
2327	0.4251617677
2328	0.4251525111
2329	0.4251389456
2330	0.4251179491
2331	0.4250990908
2332	0.4250876856
2333	0.4250684904
2334	0.4250565587
2335	0.4250415435
2336	0.4250273521
2337	0.4250137129
2338	0.4250025267
2339	0.4249914647
2340	0.4249744541
2341	0.4249607452
2342	0.4249360831
2343	0.4249230116
2344	0.4249107472
2345	0.4248899267
2346	0.4248684038
2347	0.4248479476
2348	0.4248278547
2349	0.4248063322
2350	0.4247781273
2351	0.4247623545
2352	0.4247515601
2353	0.4247348442
2354	0.4247168657
2355	0.4246962037
2356	0.4246780361
2357	0.4246582063
2358	0.4246446945
2359	0.4246311809
2360	0.4246170868
2361	0.4245913083
2362	0.4245780238
2363	0.4245648401
2364	0.4245507506
2365	0.4245346032
2366	0.4245181887
2367	0.4245032891
2368	0.4244799214
2369	0.42446844
2370	0.4244543774
2371	0.4244372294
2372	0.4244271193
2373	0.4244143596
2374	0.4244043433
2375	0.4243920754
2376	0.4243772531
2377	0.4243590707
2378	0.4243413989
2379	0.4243286449
2380	0.4243124341
2381	0.4242990282
2382	0.4242754484
2383	0.4242438267
2384	0.4242289022
2385	0.4242113437
2386	0.4241930007
2387	0.4241812792
2388	0.4241669403
2389	0.4241516682
2390	0.4241330091
2391	0.4241225569
2392	0.4240986835
2393	0.424084437
2394	0.4240724134
2395	0.4240556428
2396	0.4240389924
2397	0.424030439
2398	0.4240195247
2399	0.4239936576
2400	0.4239807727
2401	0.4239640152
2402	0.4239527415
2403	0.423932285
2404	0.4239251655
2405	0.4239100366
2406	0.4238959268
2407	0.4238796792
2408	0.423864318
2409	0.4238507107
2410	0.4238366278
2411	0.4238206857
2412	0.4238031794
2413	0.4237852941
2414	0.4237702047
2415	0.4237550196
2416	0.4237433544
2417	0.4237340742
2418	0.4237181767
2419	0.4237006065
2420	0.4236893197
2421	0.423674787
2422	0.4236600346
2423	0.4236447299
2424	0.4236326317
2425	0.4236148466
2426	0.4235888869
2427	0.4235629829
2428	0.4235499973
2429	0.4235386273
2430	0.423526448
2431	0.4235066934
2432	0.4234892294
2433	0.4234670649
2434	0.4234527957
2435	0.423431409
2436	0.4234202873
2437	0.4234018851
2438	0.4233934966
2439	0.4233777192
2440	0.4233612496
2441	0.4233432572
2442	0.4233283755
2443	0.4233128902
2444	0.4232956314
2445	0.42328048
2446	0.423266706
2447	0.4232389055
2448	0.4232054907
2449	0.4231882159
2450	0.4231713703
2451	0.4231550796
2452	0.4231442595
2453	0.423132635
2454	0.4231156158
2455	0.4231015597
2456	0.423089067
2457	0.4230810654
2458	0.4230702751
2459	0.4230572897
2460	0.4230426975
2461	0.4230342377
2462	0.4230190354
2463	0.4230077376
2464	0.4229907669
2465	0.422967134
2466	0.4229573991
2467	0.4229380662
2468	0.4229265951
2469	0.4229139485
2470	0.4228970282
2471	0.4228781303
2472	0.4228584442
2473	0.4228323617
2474	0.4228129198
2475	0.4228011134
2476	0.4227805217
2477	0.4227659344
2478	0.4227508979
2479	0.4227316449
2480	0.4227158097
2481	0.4226920693
2482	0.4226711229
2483	0.4226479274
2484	0.422625003
2485	0.4226063772
2486	0.4225852852
2487	0.4225697621
2488	0.4225479272
2489	0.4225362575
2490	0.4225229153
2491	0.4225004841
2492	0.4224803907
2493	0.4224632529
2494	0.4224518549
2495	0.4224453758
2496	0.422437722
2497	0.4224202172
2498	0.4224022537
2499	0.4223836465
2500	0.4223668277
2501	0.4223448773
2502	0.422332428
2503	0.4223096589
2504	0.4222944147
2505	0.4222833431
2506	0.4222681219
2507	0.4222573939
2508	0.4222441838
2509	0.4222268704
2510	0.4222062692
2511	0.4221934579
2512	0.4221802334
2513	0.4221689175
2514	0.4221556301
2515	0.4221374695
2516	0.4221276733
2517	0.4221131843
2518	0.4220972642
2519	0.4220784026
2520	0.4220593995
2521	0.4220471325
2522	0.4220307525
2523	0.4220210871
2524	0.4220005966
2525	0.4219820921
2526	0.4219706916
2527	0.4219578144
2528	0.421938294
2529	0.4219167902
2530	0.4219009339
2531	0.4218926919
2532	0.4218683237
2533	0.421857163
2534	0.4218339662
2535	0.4218165322
2536	0.4217968617
2537	0.42177412
2538	0.4217494686
2539	0.4217332853
2540	0.4217154638
2541	0.4217020803
2542	0.4216837831
2543	0.4216723138
2544	0.4216462214
2545	0.4216340028
2546	0.4216192634
2547	0.4216105765
2548	0.4215879457
2549	0.4215729317
2550	0.4215586603
2551	0.4215414212
2552	0.4215283067
2553	0.4215107291
2554	0.4214966725
2555	0.4214876513
2556	0.4214767458
2557	0.4214585223
2558	0.4214475136
2559	0.4214219191
2560	0.4214012811
2561	0.4213868538
2562	0.4213729411
2563	0.4213585771
2564	0.4213460979
2565	0.421332606
2566	0.4213242652
2567	0.4212917754
2568	0.4212776834
2569	0.4212677941
2570	0.4212497925
2571	0.4212384776
2572	0.4212111484
2573	0.421188325
2574	0.4211751542
2575	0.4211581161
2576	0.4211410895
2577	0.4211238662
2578	0.4211045578
2579	0.4210893778
2580	0.4210805656
2581	0.4210632583
2582	0.4210448423
2583	0.4210241701
2584	0.4210053235
2585	0.4209939803
2586	0.4209766607
2587	0.4209550134
2588	0.4209307534
2589	0.4209139321
2590	0.4208983287
2591	0.4208825038
2592	0.4208717049
2593	0.4208514356
2594	0.4208363201
2595	0.4208214636
2596	0.4208024169
2597	0.4207908395
2598	0.4207804004
2599	0.4207628863
2600	0.4207498739
2601	0.420735941
2602	0.4207271791
2603	0.4207132812
2604	0.420696135
2605	0.4206787106
2606	0.420662065
2607	0.4206452508
2608	0.420627275
2609	0.4206160735
2610	0.4205973074
2611	0.4205830463
2612	0.4205598565
2613	0.4205481107
2614	0.4205403173
2615	0.4205256824
2616	0.4205145174
2617	0.4205027441
2618	0.4204920734
2619	0.4204786179
2620	0.4204621869
2621	0.4204533361
2622	0.4204328208
2623	0.4204233145
2624	0.4203943958
2625	0.4203778283
2626	0.4203646092
2627	0.4203419758
2628	0.4203336372
2629	0.4203193356
2630	0.4203019636
2631	0.4202735035
2632	0.4202588306
2633	0.4202397456
2634	0.4202227296
2635	0.4202160392
2636	0.4202063843
2637	0.4201914806
2638	0.4201756368
2639	0.4201600676
2640	0.4201484745
2641	0.4201333701
2642	0.4201126315
2643	0.4200906442
2644	0.4200803846
2645	0.4200611562
2646	0.4200392702
2647	0.4200144836
2648	0.4200004028
2649	0.4199818263
2650	0.4199686216
2651	0.4199523931
2652	0.419936477
2653	0.4199219115
2654	0.4199073852
2655	0.4198933832
2656	0.4198846395
2657	0.419868018
2658	0.4198584223
2659	0.4198473779
2660	0.4198303204
2661	0.4198155428
2662	0.4198043865
2663	0.4197892615
2664	0.4197727467
2665	0.4197466703
2666	0.4197314401
2667	0.4197141403
2668	0.4196954809
2669	0.4196831744
2670	0.4196691688
2671	0.4196585106
2672	0.4196449503
2673	0.4196331932
2674	0.4196209636
2675	0.419605556
2676	0.4195942127
2677	0.4195833351
2678	0.4195633716
2679	0.4195489288
2680	0.419531266
2681	0.4195142781
2682	0.4194886038
2683	0.4194751597
2684	0.4194573434
2685	0.4194404603
2686	0.4194280245
2687	0.4194138182
2688	0.4194010983
2689	0.4193894477
2690	0.4193797777
2691	0.4193634296
2692	0.4193487905
2693	0.4193310132
2694	0.4193124205
2695	0.4192936096
2696	0.4192796143
2697	0.4192673353
2698	0.419252518
2699	0.4192295365
2700	0.4192058055
2701	0.4191921478
2702	0.4191717121
2703	0.4191615584
2704	0.4191503228
2705	0.4191329948
2706	0.419120927
2707	0.4191070984
2708	0.4190953421
2709	0.4190804464
2710	0.4190566978
2711	0.419043181
2712	0.4190309098
2713	0.4190118394
2714	0.4189969254
2715	0.4189843963
2716	0.4189641719
2717	0.4189511582
2718	0.4189353482
2719	0.4189216596
2720	0.4189077878
2721	0.4188844068
2722	0.4188693436
2723	0.4188566258
2724	0.4188400079
2725	0.4188236708
2726	0.418806538
2727	0.4187814865
2728	0.418761442
2729	0.4187505562
2730	0.4187318913
2731	0.4187211089
2732	0.4187011273
2733	0.4186816822
2734	0.4186694487
2735	0.4186550185
2736	0.4186363163
2737	0.4186250314
2738	0.4186132848
2739	0.4185986593
2740	0.4185880596
2741	0.4185659634
2742	0.4185520899
2743	0.4185317542
2744	0.418510696
2745	0.4184935532
2746	0.4184825553
2747	0.4184678701
2748	0.4184539633
2749	0.4184441863
2750	0.4184315107
2751	0.4184207466
2752	0.41839814
2753	0.4183906516
2754	0.4183761674
2755	0.4183641813
2756	0.4183502875
2757	0.4183372628
2758	0.4183268438
2759	0.4183110826
2760	0.4182993087
2761	0.418280574
2762	0.4182707844
2763	0.4182518258
2764	0.4182352363
2765	0.4182129955
2766	0.4182024832
2767	0.4181909877
2768	0.4181736012
2769	0.4181583185
2770	0.4181432254
2771	0.4181266862
2772	0.41811839
2773	0.4180979548
2774	0.4180858731
2775	0.4180717008
2776	0.4180604077
2777	0.4180407864
2778	0.4180228644
2779	0.4180063395
2780	0.4179939892
2781	0.4179775591
2782	0.417962891
2783	0.4179540006
2784	0.4179328458
2785	0.4179232366
2786	0.4179117527
2787	0.4178945533
2788	0.417886921
2789	0.41787188
2790	0.4178573345
2791	0.4178468241
2792	0.4178324463
2793	0.4178081986
2794	0.4177852698
2795	0.4177729567
2796	0.4177595372
2797	0.4177467961
2798	0.4177343125
2799	0.4177211511
2800	0.4177030023
2801	0.4176868139
2802	0.4176680049
2803	0.4176556935
2804	0.4176451901
2805	0.4176233576
2806	0.4176061026
2807	0.4175904335
2808	0.4175806279
2809	0.417563999
2810	0.4175443373
2811	0.4175257926
2812	0.4175181974
2813	0.4174995981
2814	0.4174886853
2815	0.4174770219
2816	0.4174577948
2817	0.4174426372
2818	0.4174296183
2819	0.4174133462
2820	0.417397896
2821	0.4173884862
2822	0.4173744476
2823	0.4173636407
2824	0.4173479074
2825	0.4173259017
2826	0.4173068213
2827	0.4172887337
2828	0.4172772795
2829	0.417260252
2830	0.4172497227
2831	0.4172376118
2832	0.4172232034
2833	0.4172094287
2834	0.4171843973
2835	0.4171688378
2836	0.4171511629
2837	0.4171327854
2838	0.4171221782
2839	0.417110059
2840	0.4170955136
2841	0.4170781694
2842	0.4170659816
2843	0.4170411395
2844	0.4170277111
2845	0.417016357
2846	0.41699556
2847	0.4169822484
2848	0.4169693601
2849	0.4169468692
2850	0.4169350263
2851	0.4169003755
2852	0.4168862256
2853	0.4168769771
2854	0.4168580991
2855	0.4168433188
2856	0.4168391427
2857	0.4168193401
2858	0.4168079257
2859	0.416797043
2860	0.4167834776
2861	0.4167704237
2862	0.416753242
2863	0.4167386021
2864	0.4167304312
2865	0.4167199167
2866	0.4167073871
2867	0.4166963521
2868	0.4166890983
2869	0.416674087
2870	0.4166578042
2871	0.4166426965
2872	0.4166292087
2873	0.4166193203
2874	0.4166095956
2875	0.4165955539
2876	0.4165861386
2877	0.4165747732
2878	0.4165566285
2879	0.4165450599
2880	0.4165273423
2881	0.416514812
2882	0.4165001193
2883	0.4164846563
2884	0.4164674988
2885	0.4164533158
2886	0.4164460344
2887	0.4164212562
2888	0.4164117694
2889	0.4164025702
2890	0.4163895047
2891	0.4163771042
2892	0.4163626845
2893	0.416346898
2894	0.4163291949
2895	0.4163208163
2896	0.416311964
2897	0.4162997785
2898	0.4162823583
2899	0.4162699421
2900	0.4162607496
2901	0.4162512918
2902	0.4162297948
2903	0.416223176
2904	0.4162066381
2905	0.4161963393
2906	0.4161823194
2907	0.4161648584
2908	0.4161304294
2909	0.4161226329
2910	0.4161013603
2911	0.4160709681
2912	0.41606109
2913	0.4160378432
2914	0.416024501
2915	0.4160120015
2916	0.4159942911
2917	0.4159853188
2918	0.4159712296
2919	0.4159619872
2920	0.4159476463
2921	0.4159402245
2922	0.4159273639
2923	0.4159147193
2924	0.4158974967
